" CHENNAI: Tamil Nadu health minister C Vijay Baskar on Friday launched a mobile app to record road accidents in the state. The app, developed by IIT-Madras, will capture real-time data from all government hospitals in the state. As a pilot, the app has collected information in trauma and postmortem impressions from five hospitals. ""Our aim is to reduce the number deaths due to the accident and also find out how such accidents can be prevented,"" said Vijay Baskar while launching the app at a conference at IIT-Madras. The target of Sustained Development Goal (SDG) is to halve the number of global deaths and injuries from road traffic accidents by 2023. ""To achieve this, it is essential to ensure timely referral and definitive treatment for the injured victims within the golden hour,"" the minister said. The app will be used to study six major categories -- road accidents, fall injuries, assault cases, surgeries, head injuries and mode of patient transfer. It would be extended to all the government hospitals under the programme, said Venkatesh Balasubramanian of the department of engineering design at the IIT-Madras. ""While the aim is to increase the survival rate of the injured people, we will be able to do research on the reasons for the cause of trauma with the type of injuries. This will also help us prevent accidents,"" he said. Australia-India Trauma System The 182-year old Madras Medical College will be part of the Australia-India Trauma System (AITSC), which brings together the two governments, industry, clinicians and researchers to improve information and resources and pilot new systems of emergency care. The state initiative is being led by the Tamil Nadu Accident and Emergency Care Initiative (TAEI), a new wing formed under the state health department to bring down fatalities in road traffic accident. The TAEI was formed after the state had been continuously topped the country in the number of road accidents and fatalities. The TAEI, in co-ordination with the IIT-Madras and the National Trauma Research Institute (Australia), organised the two-day conference at the IIT-M to discuss various issues including kinds of road accidents, the available pre-hospitalisation facilities, number of trauma care centres and facilities besides research on trauma. ""We aim at bringing the best practices to Tamil Nadu. AITSC is led by AIIMS in New Delhi,"" said the health minister. ","The app, developed by IIT-Madras, will capture real-time data from all government hospitals in the state. This will also help us prevent accidents,"" he said. The app will be used to study six major categories -- road accidents, fall injuries, assault cases, surgeries, head injuries and mode of patient transfer. CHENNAI: Tamil Nadu health minister C Vijay Baskar on Friday launched a mobile app to record road accidents in the state. Australia-India Trauma System The 182-year old Madras Medical College will be part of the Australia-India Trauma System (AITSC), which brings together the two governments, industry, clinicians and researchers to improve information and resources and pilot new systems of emergency care.",386,111,"[u'said', u'timely', u'new', u'accident', u'care', u'road', u'accidents', u'trauma', u'nadu', u'health', u'developed', u'development', u'madras', u'australia', u'information', u'injured', u'including', u'initiative', u'government', u'governments', u'industry', u'injuries', u'real']","['accidents', 'trauma', 'road', 'app', 'iit', 'madras', 'said', 'state', 'injuries', 'number', 'accident', 'aim', 'australia']",23,13,75,23,0.1157989501953125
" MUMBAI: The sensational Sheena Bora murder case took a dramatic turn on Wednesday with key accused Indrani Mukerjea going after her estranged husband and media mogul Peter Mukerjea for the first time. Indrani submitted an application before the trial court on Wednesday seeking Peter's call data records from an alternate number alleging that he along with others had conspired, abducted and caused Sheena's disappearance. Indrani said that Sheena might have lost her life on account of greed, betrayal, jealousy, lust and ill will of persons whom she dearly loved and trusted. The court said that the copy of the plea was to be given to Peter and the CBI. Currently, the second witness, driver Shyamvar Rai is being cross examined by the defence. Rai has been on the stand since July. Sheena Bora, 24, was abducted and murdered on April 24, 2012 allegedly by her mother Indrani, Indrani's ex-husband Sanjiv Khanna, driver Shyamvar Rai in conspiracy with Indrani's husband Peter Mukerjea. Sheena's body was disposed off on April 25, 2015 at a deserted spot off Pen-Khopoli road, Raigad. Rai was arrested on August 21, 2015, by the Khar police in an illegal arms case. During interrogation, he told them about Sheena's murder after Indrani and Khanna were arrested. On September 29, 2015 the case was transferred to the CBI. The first chargesheet was filed on November 19, 2015. The same day Peter was arrested and a supplementary chargesheet was filed against all four in February. ","Sheena Bora, 24, was abducted and murdered on April 24, 2012 allegedly by her mother Indrani, Indrani's ex-husband Sanjiv Khanna, driver Shyamvar Rai in conspiracy with Indrani's husband Peter Mukerjea. The court said that the copy of the plea was to be given to Peter and the CBI. The first chargesheet was filed on November 19, 2015. Rai was arrested on August 21, 2015, by the Khar police in an illegal arms case. Rai has been on the stand since July. Sheena's body was disposed off on April 25, 2015 at a deserted spot off Pen-Khopoli road, Raigad. Indrani said that Sheena might have lost her life on account of greed, betrayal, jealousy, lust and ill will of persons whom she dearly loved and trusted.",245,125,"[u'indrani', u'sheena', u'peter', u'mukerjea', u'case', u'rai', u'number', u'driver', u'husband', u'jealousy', u'betrayal', u'arms']","['indrani', 'sheena', 'peter', '2015', 'rai', 'arrested', 'case', 'husband', 'mukerjea']",12,9,38,21,0.04689311981201172
" NEW DELHI: In an attempt to take on the Mukesh Ambani-led Reliance Jio on the ""cheap data"" war, a startup - Wifi Dabba - is offering high speed internet services at dirt cheap prices to the residents of Bengaluru. Wifi Dabba was founded by Shubhendu Sharma and Karam Lakshman. The company began its operations last year after the launch of Jio with data plans as cheap as Rs 2. Today, the company has wide customer base ranging from corner tea shops to autorickshaw drivers. The website of the company shows three data plans available - 100MB for Rs with 24 hours validity, 500MB for Rs 10 with a 24 hours validity and 1GB data for Rs 20 with a validity of 24 hours. The company offers data as prepaid tokens that are sold via tea stalls and local bakeries. The users just need to punch in their mobile numbers, fill in the OTP for verification, punch in the key and connect to the internet. The company is a licensed internet service provider and offers this data through small routers powered by fiber optics installed in these shops. Currently, the company operates only in ","The website of the company shows three data plans available - 100MB for Rs with 24 hours validity, 500MB for Rs 10 with a 24 hours validity and 1GB data for Rs 20 with a validity of 24 hours. The company offers data as prepaid tokens that are sold via tea stalls and local bakeries. Wifi Dabba was founded by Shubhendu Sharma and Karam Lakshman. NEW DELHI: In an attempt to take on the Mukesh Ambani-led Reliance Jio on the ""cheap data"" war, a startup - Wifi Dabba - is offering high speed internet services at dirt cheap prices to the residents of Bengaluru.",193,104,"[u'company', u'data', u'wifi', u'tea', u'cheap', u'internet', u'routers', u'optics', u'offering', u'offers', u'customer', u'base', u'ambani']","['company', 'data', 'rs', '24', 'cheap', 'hours', 'internet', 'validity', 'dabba']",13,9,30,27,0.0351259708404541
" NEW DELHI: Congress party alleged on Thursday that empirical data available from open source and government platforms contradicted the claims made by Delhi government on the good health of the capital's school education. Taking on three official claims about enhanced infrastructure for schools, highest budgetary allocation to education and an increase in students from the government schools clearing the Class XII board exams after Aam Aadmi Party took over the government in 2015, Delhi Pradesh Congress Committee president Ajay Maken alleged that this was all propaganda and that ""since independence this is the first time that the number of students in government schools have decreased despite an annual population growth of 2.42% in Delhi"". Responding to the allegations, the state government insisted that education was still a work in progress that had to ""recover from the damage done by 15 years of Congress rule"". Deriding the figures toted out by the government to show how education and infrastructure were on the mend in Delhi, the Delhi Congress chief claimed, ""If 5,000 new classrooms have been created, this means if we assume approximately 40 students per classroom an additional capacity of two lakh students in Delhi's government schools. But the number of students in government schools after a continuous increase till 2013-14, when our government was in place, has declined to 16.77 lakh. This is despite the annual 2.42% point population growth in Delhi."" At a special presentation to the media, Maken sought to underline the statistical drop in students with the numbers in private schools, where, he said, the student strength had gone up ""significantly"" in the same period. ""So if the AAP government is claiming that the government schools have seen qualitative improvement, then why are students fleeing to private schools? Is there a sudden increase in household incomes or has there been a gradual decline in the government school system in the last three years?"" Maken asked. He also attacked the government for letting grants lapse and alleged that the government simply flashed advertisements about the ""biggest sum to education"" at public expense. Maken pointed at figures showing that 13.55% in 20 15-16 and 11.5% in 2016-17 of the budgetary allocation on education had gone unspent. Calculating such unspent funds at Rs 1,982 crore, Maken showed the then Congress government ""overspending"" on education in the four years prior to 2012-13. Maken also claimed that the government was making false claims about government students performing better in the board exams. The Congress leader said that the gap between the number of students passing the Class XII exam from government and private schools had actually narrowed from 19.16% point in 2009 to 8.29% point in 2017. Reacting to the charges, Atishi Marlena, senior advisor to Deputy CM Manish Sisodia, who is also education minister, retorted in a statement: ""Those who destroyed Delhi's government school system, left buildings in dilapidated state and were hand-in-glove with private schools should themselves be answering these questions. We are still in the process of making government schools recover from the damage done by 15 years of Congress rule."" ","Maken pointed at figures showing that 13.55% in 20 15-16 and 11.5% in 2016-17 of the budgetary allocation on education had gone unspent. ""So if the AAP government is claiming that the government schools have seen qualitative improvement, then why are students fleeing to private schools? Maken asked. Reacting to the charges, Atishi Marlena, senior advisor to Deputy CM Manish Sisodia, who is also education minister, retorted in a statement: ""Those who destroyed Delhi's government school system, left buildings in dilapidated state and were hand-in-glove with private schools should themselves be answering these questions. But the number of students in government schools after a continuous increase till 2013-14, when our government was in place, has declined to 16.77 lakh.",513,119,"[u'government', u'maken', u'students', u'student', u'school', u'schools', u'delhi', u'congress', u'party', u'unspent', u'increase', u'education', u'xii', u'data', u'qualitative', u'grants', u'claims', u'claimed', u'claiming', u'population', u'point', u'pointed', u'atishi', u'marlena', u'senior', u'budgetary', u'minister', u'figures', u'flashed']","['government', 'schools', 'delhi', 'students', 'education', 'congress', 'maken', 'private', 'years', '15', '16', 'alleged', 'claims', 'increase', 'number', 'point', 'school', '13', '42']",29,19,129,32,0.10472893714904785
" NEW DELHI: The government is continuing the process of data mining of deregistered companies and so far, bank details have been gathered for nearly 50,000 such entities, Union minister P P Chaudhary said today. Amid the clampdown on the black money menace, names of more than 2.24 lakh companies have been struck off from the records and over 3 lakh directors have been barred from directorship for their associations with such firms. The minister of state for corporate affairs said that based on details gathered from banks, around 50,000 deregistered companies deposited and withdrew about Rs 17,000 crore during demonetisation. Data mining is continuing with respect to the struck-off entities, Chaudhary said, adding that artificial intelligence could be used to identify illegal activities of companies. He was speaking at an event organised by the Institute of Cost Accountants of India. In efforts to curb illicit funds flows and corruption, the government had demonetised old Rs 500 and Rs 1,000 currency notes in November last year. ","NEW DELHI: The government is continuing the process of data mining of deregistered companies and so far, bank details have been gathered for nearly 50,000 such entities, Union minister P P Chaudhary said today. In efforts to curb illicit funds flows and corruption, the government had demonetised old Rs 500 and Rs 1,000 currency notes in November last year. He was speaking at an event organised by the Institute of Cost Accountants of India. Amid the clampdown on the black money menace, names of more than 2.24 lakh companies have been struck off from the records and over 3 lakh directors have been barred from directorship for their associations with such firms.",165,112,"[u'said', u'companies', u'illegal', u'illicit', u'funds', u'bank', u'details', u'banks', u'data']","['000', 'companies', 'rs', 'said', '50', 'chaudhary', 'continuing', 'data', 'deregistered']",9,9,17,15,0.030273914337158203
" SAN FRANCISCO: Uber is coming clean about its cover-up of a year-old hacking attack that stole personal information about more than 57 million of the beleaguered ride-hailing service's customers and drivers. So far, there's no evidence that the data taken has been misused, according to a Tuesday blog post by Uber's recently hired CEO, Dara Khosrowshahi. Part of the reason nothing malicious has happened is because Uber acknowledges paying the hackers $100,000 to destroy the stolen information. The revelation marks the latest stain on Uber's reputation. The San Francisco company ousted Travis Kalanick as CEO in June after an internal investigation concluded he had built a culture that allowed female workers to be sexually harassed and encouraged employees to push legal limits. It's also the latest major breach involving a prominent company that didn't notify the people that could be potentially harmed for months or even years after the break-in occurred. Yahoo didn't make its first disclosure about hacks that hit 3 billion user accounts during 2013 and 2014 until September 2016. Credit reporting service Equifax waited several months before revealing this past September that hackers had carted off the Social Security numbers of 145 million Americans. Khosrowshahi criticized Uber's handling of its data theft in his blog post. ""While I can't erase the past, I can commit on behalf of every Uber employee that we will learn from our mistakes,"" Khosrowshahi wrote. ""We are changing the way we do business, putting integrity at the core of every decision we make and working hard to earn the trust of our customers."" That pledge shouldn't excuse Uber's previous regime for its egregious behavior, said Sam Curry, chief security officer for the computer security firm Cybereason. ""The truly scary thing here is that Uber paid a bribe, essentially a ransom to make this breach go away, and they acted as if they were above the law,"" Curry said. ""Those people responsible for the integrity and confidentiality of the data in-fact covered it up."" The heist took the names, email addresses and mobile phone numbers of 57 million riders around the world. The thieves also nabbed the driver's license numbers of 600,000 Uber drivers in the U.S. Uber waited until Tuesday to begin notifying the drivers with compromised driver's licenses, which can be particularly useful for perpetrating identify theft. For that reason, Uber will now pay for free credit-report monitoring and identity theft protection services for the affected drivers. Kalanick, who still sits on Uber's board of directors, declined to comment on the data breach that took place in October 2016. Uber says the response to the hack was handled by its chief security officer, Joe Sullivan, a former federal prosecutor whom Kalanick lured away from Facebook in 2015. As part of his effort to set things right, Khosrowshahi extracted Sullivan's resignation from Uber and also jettisoned Craig Clark, a lawyer who reported to Sullivan. Clark didn't immediately respond to a request for comment sent through his LinkedIn profile. Efforts to reach Sullivan were unsuccessful. Uber's silence about its breach came while it was negotiating with the Federal Trade Commission about its handling of its riders' information. Earlier in 2016, the company reached a settlement with the New York attorney general requiring it to take steps to be more vigilant about protecting the information that its app stores about its riders. As part of that settlement, Uber also paid a $20,000 fine for waiting to notify five months about another data breach that it discovered in September 2014. ","As part of that settlement, Uber also paid a $20,000 fine for waiting to notify five months about another data breach that it discovered in September 2014. Khosrowshahi criticized Uber's handling of its data theft in his blog post. ""While I can't erase the past, I can commit on behalf of every Uber employee that we will learn from our mistakes,"" Khosrowshahi wrote. SAN FRANCISCO: Uber is coming clean about its cover-up of a year-old hacking attack that stole personal information about more than 57 million of the beleaguered ride-hailing service's customers and drivers. That pledge shouldn't excuse Uber's previous regime for its egregious behavior, said Sam Curry, chief security officer for the computer security firm Cybereason.",585,117,"[u'uber', u'khosrowshahi', u'information', u'breach', u'theft', u'security', u'numbers', u'drivers', u'driver', u'service', u'services', u'curry', u'company', u'sullivan', u'thing', u'things', u'credit', u'reporting', u'putting', u'investigation', u'email', u'took', u'female', u'blog', u'profile', u'legal', u'data', u'reported', u'kalanick', u'said', u'francisco', u'trade', u'federal', u'hacking', u'hacks', u'hack', u'billion', u'user', u'general']","['uber', 'breach', 'data', 'drivers', 'information', 'khosrowshahi', 'security', 'sullivan', '000', '2016', 'company', 'didn', 'kalanick', 'make', 'million', 'months', 'numbers', 'riders', 'september']",39,19,105,18,0.1607649326324463
" WASHINGTON: Making a mockery of US President Trump's warnings that US forces are 'locked and loaded' and would inflict unprecedented 'fire and fury' if it continued its provocations, North Korea's isolated communist regime on Sunday defiantly tested a massive nuclear device that it claimed was a thermonuclear weapon, otherwise known as a Hydrogen bomb. North Korean state media said that the test was carried to test 'the accuracy and credibility' of its 'H-bomb to be placed at the payload of the Intercontinental Ballistic Missile (ICBM).' Pyongyang tested an ICBM for the first time in July this year, with a second test later that month showing it could, depending on the payload, perhaps hit mainland USA, if its claim that it had miniaturized a nuclear weapon to fit onto a missile was true. Sunday's test, preceded by the release of photographs purportedly showing North Korean leader Kim Jong-un inspecting the weapon that was exploded, blew open differences in the US-led coalition even as it caused consternation in the Far East and beyond. President Trump led the universal condemnation of the test, calling North Korea a 'rogue nation' whose 'words and actions continue to be very hostile and dangerous to the United States.' More significantly, he tweeted that 'South Korea is finding, as I have told them, that their talk of appeasement with North Korea will not work, they only understand one thing!' Implicit in the tweet was the idea that he (Trump) is ready to rain 'fire and fury' on North Korea as he had threatened when Pyongyang tested its ICBM, and that South Korea, which has long advocated a path of talks and reconciliation restrained him. With barely any distance - and time - separating South Korea and North Korea, the US ally and its capital Seoul is a sitting duck for North Korea's missiles - nuclear or otherwise - compared to the US. But on Sunday, US and South Korean officials and generals were on the hotline to coordinate a response to North Korea's test, after President Trump spoke to South Korean President from Air Force One on his way back from Texas and Louisiana where he surveyed the aftermath of Hurricane Harvey. South Korea's Yonhap news agency reported that Gen. Joseph Dunford, the US chairman of the Joint Chiefs of Staff, phoned his South Korean counterpart Gen. Jeong Kyeong-doo to promise support and co-operation and the pair had 'agreed to discuss all military measures against the North.' It also said that Gen. Vincent Brooks, commander of the US Forces Korea and the allies' Combined Forces Command, agreed shortly after the detonation to take action 'as soon as possible,' without elaborating on what it could entail. ","Implicit in the tweet was the idea that he (Trump) is ready to rain 'fire and fury' on North Korea as he had threatened when Pyongyang tested its ICBM, and that South Korea, which has long advocated a path of talks and reconciliation restrained him. It also said that Gen. Vincent Brooks, commander of the US Forces Korea and the allies' Combined Forces Command, agreed shortly after the detonation to take action 'as soon as possible,' without elaborating on what it could entail. Pyongyang tested an ICBM for the first time in July this year, with a second test later that month showing it could, depending on the payload, perhaps hit mainland USA, if its claim that it had miniaturized a nuclear weapon to fit onto a missile was true.",447,130,"[u'tested', u'test', u'north', u'korean', u'state', u'nuclear', u'forces', u'force', u'gen', u'south', u'trump', u'mainland', u'communist', u'missile', u'missiles', u'showing', u'states', u'commander', u'command', u'blew', u'open', u'news', u'agency', u'korea', u'sunday', u'weapon']","['korea', 'north', 'south', 'test', 'korean', 'president', 'trump', 'forces', 'gen', 'icbm', 'nuclear', 'sunday', 'tested', 'weapon', 'agreed', 'bomb']",26,16,96,19,0.11580300331115723
" SEOUL: It's 3.11pm on a cold, gray day on the North Korean side of the most heavily armed border in the world, and a lone soldier is racing toward freedom. His dark olive-green jeep speeds down a straight, tree-lined road, past drab, barren fields and, headlights shining, across the replacement for the Bridge of No Return, which was used for prisoner exchanges during the Korean War. The shock of soldiers watching the jeep rush by is palpable from the video released Wednesday, and no wonder: They're beginning to realize that one of their comrades is defecting to the South. They sprint after him. The jeep slows and turns at a monument to North Korean founder Kim Il Sung, the staging point for North Korean tours of the area. The border is near, South Korea just beyond it. Four North Korean soldiers, weapons in their hands, race by the blue huts that straddle the line and are familiar to anyone who has toured the only spot on the border where North and South Korean soldiers face off within spitting distance of each other. There are no tourists this day. Right at the line that divides North from South, the defector crashes the jeep into a ditch. Seconds pass as he tries in vain to gun the vehicle out of the gully before leaping out and sprinting into the South. He kicks up leaves, ducking below a tree branch just as the North Korean soldiers skid into view. Muzzles flash. The North Korean soldiers, one of whom drops flat into the leaves, fire at the defector at close range with handguns and AK-47 assault rifles -- about 40 rounds, the South says. Suddenly, two of the North Koreans run away while the soldier in the leaves jumps up and dashes across the dividing line into South Korean territory before stopping, turning on his heels and sprinting back to the northern side after his comrades. The defector falls stretched out and unmoving in a pile of leaves against a small wall on the South Korean side. The entire sequence, from the first appearance of the jeep to the soldier's frenzied crossing, lasts four minutes. It unfolded November 13 in the Joint Security Area, which is overseen by both the American-led UN Command and North Korea and lies inside the 4-kilometre-wide Demilitarized Zone (DMZ) that has been the de facto border between the Koreas since the war. Forty minutes later, the video has switched to infrared to show the heat signatures of two South Korean soldiers as they crawl on their hands and knees, using a wall as cover, toward the prone defector. They grab hold of the defector and drag him to safety. Not far away, heavily armed North Korean troops begin to gather near the Kim Il Sung monument. For the moment, the border is quiet again. The entire sequence, from the first appearance of the jeep to the soldier's frenzied crossing, lasts four minutes. It unfolded November 13 in the Joint Security Area, which is overseen by both the American-led UN Command and North Korea and lies inside the 4-kilometre-wide Demilitarized Zone (DMZ) that has been the de facto border between the Koreas since the war. Forty minutes later, the video has switched to infrared to show the heat signatures of two South Korean soldiers as they crawl on their hands and knees, using a wall as cover, toward the prone defector. They grab hold of the defector and drag him to safety. Not far away, heavily armed North Korean troops begin to gather near the Kim Il Sung monument. For the moment, the border is quiet again. ""His condition has become much better since yesterday. We've turned on the TV for him since yesterday,"" doctor Lee Cook-jong told reporters. ""He said it was so painful when he was shot by bullets but that he doesn't feel pain now,"" he said. Doctors plan to keep him at an intensive care unit for at least several more days to guard against possible infection, hospital official Shin Mi-jeong said. While treating the wounds, surgeons earlier removed dozens of parasites from the soldier's ruptured small intestine, including presumed roundworms that were as long as 27 centimetres, which may reflect poor nutrition and health in North Korea's military. The soldier is 1.7 metres (5 feet, 7 inches) tall but weighs just 60 kilograms (132 pounds). About 30,000 North Koreans have fled to South Korea, mostly across the porous border with China, since the end of the 1950-53 Korean War. Now add one more to that tally -- a man in uniform, fleeing gunfire toward a new life one overcast afternoon across the world's most uneasy border. ","SEOUL: It's 3.11pm on a cold, gray day on the North Korean side of the most heavily armed border in the world, and a lone soldier is racing toward freedom. ""His condition has become much better since yesterday. They sprint after him. Muzzles flash. ""He said it was so painful when he was shot by bullets but that he doesn't feel pain now,"" he said. The soldier is 1.7 metres (5 feet, 7 inches) tall but weighs just 60 kilograms (132 pounds). While treating the wounds, surgeons earlier removed dozens of parasites from the soldier's ruptured small intestine, including presumed roundworms that were as long as 27 centimetres, which may reflect poor nutrition and health in North Korea's military.",781,119,"[u'korean', u'koreans', u'soldier', u'soldiers', u'jeep', u'doctor', u'doctors', u'defector', u'south', u'small', u'armed', u'border', u'north', u'tree', u'poor', u'fleeing', u'security', u'muzzles', u'released', u'care', u'leaves', u'seconds', u'crossing', u'away', u'line', u'gray', u'day', u'days', u'inches', u'feet', u'removed', u'zone', u'infection', u'surgeons', u'official']","['korean', 'north', 'south', 'border', 'defector', 'soldiers', 'jeep', 'soldier', 'korea', 'leaves', 'minutes', 'war', 'area', 'armed', 'away', 'hands', 'heavily', 'il', 'just', 'kim', 'line']",35,21,135,17,0.15867090225219727
" A recent report that Yogi Aditya Nath was among top Indian leaders on the hit list of terror group Islamic State (IS) underlines the threat perception to the UP chief minister. He has long been on the hit list of militant organisations, but a murderous attack on him about a decade ago was carried out not by any terror outfit, but home-grown subversive elements in Azamagarh. The attack on his convoy+ in Azamagarh on September 7, 2008, and the inside story of how he survived, has been documented in 'Yogi Aditynath: The Rise of A Saffron Socialist' published by Times Group Books. Written by TOI journalist Pravin Kumar, the book will be formally unveiled at Times Litfest Delhi 2017 on Sunday. The book says that Yogi was on his way to address an anti-terrorism rally in Azamgarh to counter rival parties whose leaders had started making a beeline to the house of Abu Basheer, arrested for his alleged role in Ahmedabad blasts in July 2008. According to the book, ""Several saffron organisations, led by the Hindu Yuva Vahini, announced that they would hold a rally against terrorism in Azamgarh. Yogi was to be the chief speaker in the rally slated to be held at the DAV ground on 7 September 2008. On the morning of the rally, a fleet of 40 vehicles started from Gorakhnath Temple. Since it was feared that they might face hostilities in Azamgarh, Team Yogi was well prepared. In the convoy, Yogi's red SUV was the seventh in number. However, nothing had prepared them for what was going to crop up on the outskirts of Azamgarh. By the time the convoy came closer to Azamgarh, it already had a hundred fourwheelers and many more motorcycles. Besides, after intelligence inputs about the threat of an attack, a Provincial Armed Constabulary (PAC) unit was also following the fleet. But nobody knew what could be the place or form of the attack. At 1.20pm, just as the convoy was passing through the Takia, a little before Azamgarh town, a stone hit the seventh vehicle in the convoy. Soon, stones started coming from all directions. Then came petrol bombs... It was a synchronised assault, planned well in advance. Its suddenness pulverised Yogi's supporters. The fleet had been divided into three. Six vehicles had moved ahead and most of them were left far behind. But a few of them in the middle came under attack. Assailants had surrounded the vehicles and started attacking the occupants. They were hunting for their target. But he was nowhere to be found. His disappearance annoyed them and they turned fiercer. But where was Yogi? After the men in the fleet recovered their senses, everybody was asking the same question. Meanwhile, reinforcements from other police stations had reached the troubled site and vendors on either side of the street came to the rescue and formed a shield around the vehicles under attack. The city's circle officer, Shailendra Srivastava, ordered a counter offensive. One person was killed. The injured in the convoy were rushed to hospital. But there was still no trace of Yogi."" As the search for him got frantic, it was found that Yogi had moved much farther ahead and was waiting for the rest of the vehicles. He was, in fact, in the first SUV of the fleet. The change-over had been done at a PWD guesthouse when the convoy had taken a short break. The attackers in Takia, probably, did not have the information about this last-minute change. Apart from this, the book has several other unreported nuggets from Yogi's fascinating life, from the scenic Pauri in Uttarakhand to one of the most revered maths of eastern UP and then finally to the CM house in Lucknow. ","Assailants had surrounded the vehicles and started attacking the occupants. But where was Yogi? Yogi was to be the chief speaker in the rally slated to be held at the DAV ground on 7 September 2008. But a few of them in the middle came under attack. It was a synchronised assault, planned well in advance. Besides, after intelligence inputs about the threat of an attack, a Provincial Armed Constabulary (PAC) unit was also following the fleet. They were hunting for their target. One person was killed. The city's circle officer, Shailendra Srivastava, ordered a counter offensive. By the time the convoy came closer to Azamgarh, it already had a hundred fourwheelers and many more motorcycles.",624,116,"[u'yogi', u'came', u'started', u'terrorism', u'terror', u'group', u'organisations', u'books', u'book', u'attack', u'attacking', u'attackers', u'basheer', u'assault', u'ahead', u'chief', u'change', u'stone', u'stones', u'azamgarh', u'convoy', u'subversive', u'counter', u'rival', u'yuva', u'journalist', u'pravin', u'vahini', u'pac', u'officer', u'armed', u'srivastava', u'socialist']","['yogi', 'convoy', 'attack', 'azamgarh', 'fleet', 'vehicles', 'book', 'came', 'rally', 'started', '2008', 'hit', 'ahead', 'azamagarh', 'change', 'chief', 'counter', 'group', 'house', 'leaders', 'list', 'moved']",33,22,82,16,0.15207505226135254
" NEW DELHI: The 'harried' Indian cricketers, who have been facing problems travelling from home to the assembling point (camp) or returning home after the end of a series, could finally breathe easy as the BCCI is likely to upgrade their domestic air travel from economy to business class. Recommend Sources said the players, including captain Virat Kohli, took up the issue with BCCI on how they often suffer while travelling in economy class. It is learnt that the team management has brought to light the fact that players' privacy and security is often breached by the co-passengers in the economy class. Fans tend to encroach upon the players' space and bother them for selfies, autographs etc. There are times when the cricketers are tired after a hectic series and would look forward to a hassle-free travel which may not be possible in economy class. Some tall cricketers like Hardik Pandya, KL Rahul, Mohammad Shami and Ishant Sharma often struggle for leg-space in the economy section. Even waiting for their luggage, the cricketers are often mobbed inside the airport complex. BCCI's acting president CK Khanna had also proposed this upgrade through a letter to his BCCI colleagues to speed up the process. When TOI spoke to Khanna, he confirmed sending such a proposal. ""We should re-consider this and take a call on it,"" he said. ","Even waiting for their luggage, the cricketers are often mobbed inside the airport complex. Recommend Sources said the players, including captain Virat Kohli, took up the issue with BCCI on how they often suffer while travelling in economy class. There are times when the cricketers are tired after a hectic series and would look forward to a hassle-free travel which may not be possible in economy class. Fans tend to encroach upon the players' space and bother them for selfies, autographs etc. Some tall cricketers like Hardik Pandya, KL Rahul, Mohammad Shami and Ishant Sharma often struggle for leg-space in the economy section.",224,103,"[u'class', u'cricketers', u'travelling', u'travel', u'players', u'point', u'mohammad', u'breathe', u'complex', u'bcci', u'hardik', u'kohli', u'indian']","['economy', 'bcci', 'class', 'cricketers', 'players', 'home', 'khanna', 'said', 'series']",13,9,28,13,0.03735494613647461
" AHMEDABAD: The ruling BJP has maintained a complete domination over urban seats in eight municipal corporation areas of Gujarat since 1990. While there were in all 28 such seats till 2007, post-delimitation these increased to 39 in the last elections in 2012 - when BJP won a whopping 35. The Congress won only four - two in Ahmedabad and one each in Jamnagar and Rajkot. Even in 1990, when the party contested just 143 seats out of a total of 182 seats in the assembly, the BJP won 18 seats. The Congress slide in urban Gujarat in fact began in 1990, when it bagged just four seats with seven seats going to the Janata Dal. The best performance by the Congress in the last six elections for the city vote was in 2007 when it managed six wins. The increase in seats post delimitation was due to growing urbanisation and expansion of boundaries of some of the municipal corporations - Ahmedabad, Vadodara, Surat, Rajkot, Jamnagar, Bhavnagar, Junagadh and Gandhinagar. There are reasons to believe that if the BJP wins a majority in 2017, it will be because of wins in the eight big cities of Gujarat. The BJP presently rules all eight municipal corporations. In 2015, when civic body polls were held across Gujarat, the BJP ceded ground to the Congress in the zila and taluka panchayats, as also the municipalities, but gave its best ever performance in the municipal corporations. This, despite the violent Patidar agitation for quota having begun well and truly. BJP spokesperson Yamal Vyas said, ""Our party has a strong urban presence because we had a good workers base in cities since 1990."" Congress spokesperson Manish Doshi said, ""We are raising urban issues but we need to focus more on booth management in cities. Even Rahul Gandhi has had a number of interactions with doctors, lawyers and businessmen."" ","The Congress slide in urban Gujarat in fact began in 1990, when it bagged just four seats with seven seats going to the Janata Dal. The BJP presently rules all eight municipal corporations. BJP spokesperson Yamal Vyas said, ""Our party has a strong urban presence because we had a good workers base in cities since 1990."" This, despite the violent Patidar agitation for quota having begun well and truly. The increase in seats post delimitation was due to growing urbanisation and expansion of boundaries of some of the municipal corporations - Ahmedabad, Vadodara, Surat, Rajkot, Jamnagar, Bhavnagar, Junagadh and Gandhinagar.",312,100,"[u'bjp', u'urban', u'seats', u'corporation', u'corporations', u'spokesperson', u'city', u'cities', u'body', u'having', u'workers', u'patidar', u'post', u'congress', u'won', u'bhavnagar']","['seats', 'bjp', 'congress', '1990', 'gujarat', 'municipal', 'urban', 'ahmedabad', 'cities', 'corporations', 'wins', 'won', '2007']",16,13,48,18,0.04595613479614258
